,Cases_Cumulative,Deaths,Date,Deaths_Cumulative,ConfirmedCases,Country/Region,Time_since_1_cases,Time_since_30_cases,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Latest_Population_total,5_year_percent_change_Population_total,Latest_GDP (current US$),5_year_percent_change_GDP (current US$),Latest_GDP growth (annual %),5_year_percent_change_GDP growth (annual %),Latest_Population_total,5_year_percent_change_Population_total,Latest_Population_male (% of total population),5_year_percent_change_Population_male (% of total population),Latest_Population ages 65 and above_total,5_year_percent_change_Population ages 65 and above_total,Latest_School enrollment_primary (% gross),5_year_percent_change_School enrollment_primary (% gross),Latest_Life expectancy at birth_total (years),5_year_percent_change_Life expectancy at birth_total (years),Latest_Population_male,5_year_percent_change_Population_male,Latest_Population ages 65 and above (% of total population),5_year_percent_change_Population ages 65 and above (% of total population)
12,0,0,2020-02-03,0,0,Morocco,0.0,0.0,,,,,,,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
13,0,0,2020-02-04,0,0,Morocco,0.0,0.0,,,,,,,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
14,0,0,2020-02-05,0,0,Morocco,0.0,0.0,,,,,,,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
15,0,0,2020-02-06,0,0,Morocco,0.0,0.0,,,,,,,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
16,0,0,2020-02-07,0,0,Morocco,0.0,0.0,,,,,,,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
17,0,0,2020-02-08,0,0,Morocco,0.0,0.0,,,,,,,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
18,0,0,2020-02-09,0,0,Morocco,0.0,0.0,,,,,,,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
19,0,0,2020-02-10,0,0,Morocco,0.0,0.0,,,,,,,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
20,0,0,2020-02-11,0,0,Morocco,0.0,0.0,,,,,,,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
21,0,0,2020-02-12,0,0,Morocco,0.0,0.0,,,,,,,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
22,0,0,2020-02-13,0,0,Morocco,0.0,0.0,,,,,,,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
23,0,0,2020-02-14,0,0,Morocco,0.0,0.0,,,,,,,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
24,0,0,2020-02-15,0,0,Morocco,0.0,0.0,1.0,-2.0,1.0,-3.0,5.0,1.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
25,0,0,2020-02-16,0,0,Morocco,0.0,0.0,0.0,-2.0,3.0,-5.0,0.0,0.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
26,0,0,2020-02-17,0,0,Morocco,0.0,0.0,-3.0,-3.0,0.0,-4.0,4.0,0.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
27,0,0,2020-02-18,0,0,Morocco,0.0,0.0,0.0,-1.0,2.0,-4.0,5.0,0.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
28,0,0,2020-02-19,0,0,Morocco,0.0,0.0,-1.0,-2.0,0.0,-3.0,4.0,0.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
29,0,0,2020-02-20,0,0,Morocco,0.0,0.0,-1.0,0.0,5.0,0.0,4.0,0.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
30,0,0,2020-02-21,0,0,Morocco,0.0,0.0,0.0,1.0,2.0,-4.0,8.0,0.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
31,0,0,2020-02-22,0,0,Morocco,0.0,0.0,1.0,-1.0,3.0,-3.0,6.0,1.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
32,0,0,2020-02-23,0,0,Morocco,0.0,0.0,1.0,0.0,8.0,-3.0,1.0,0.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
33,0,0,2020-02-24,0,0,Morocco,0.0,0.0,-2.0,-2.0,3.0,-2.0,6.0,0.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
34,0,0,2020-02-25,0,0,Morocco,0.0,0.0,1.0,-1.0,3.0,-3.0,6.0,0.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
35,0,0,2020-02-26,0,0,Morocco,0.0,0.0,0.0,-2.0,-1.0,-4.0,5.0,0.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
36,0,0,2020-02-27,0,0,Morocco,0.0,0.0,0.0,0.0,3.0,-2.0,4.0,0.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
37,0,0,2020-02-28,0,0,Morocco,0.0,0.0,3.0,0.0,3.0,-4.0,8.0,0.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
38,0,0,2020-02-29,0,0,Morocco,1.0,0.0,4.0,2.0,3.0,-1.0,8.0,0.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
39,0,0,2020-03-01,0,0,Morocco,2.0,0.0,7.0,4.0,7.0,0.0,4.0,-1.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
40,1,0,2020-03-02,0,1,Morocco,3.0,0.0,2.0,3.0,2.0,0.0,7.0,-1.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
41,1,0,2020-03-03,0,0,Morocco,4.0,0.0,3.0,4.0,5.0,-2.0,6.0,0.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
42,1,0,2020-03-04,0,0,Morocco,5.0,0.0,3.0,4.0,4.0,-1.0,6.0,0.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
43,2,0,2020-03-05,0,1,Morocco,6.0,0.0,1.0,4.0,1.0,0.0,6.0,0.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
44,2,0,2020-03-06,0,0,Morocco,7.0,0.0,2.0,3.0,1.0,-3.0,10.0,0.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
45,2,0,2020-03-07,0,0,Morocco,8.0,0.0,3.0,2.0,2.0,-2.0,9.0,1.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
46,2,0,2020-03-08,0,0,Morocco,9.0,0.0,3.0,2.0,9.0,-3.0,2.0,1.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
47,2,0,2020-03-09,0,0,Morocco,10.0,0.0,-1.0,0.0,2.0,-3.0,6.0,0.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
48,3,1,2020-03-10,1,1,Morocco,11.0,0.0,0.0,1.0,3.0,-3.0,6.0,0.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
49,5,0,2020-03-11,1,2,Morocco,12.0,0.0,1.0,0.0,1.0,-4.0,6.0,0.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
50,6,0,2020-03-12,1,1,Morocco,13.0,0.0,-2.0,0.0,0.0,-4.0,5.0,0.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
51,7,0,2020-03-13,1,1,Morocco,14.0,0.0,-3.0,7.0,-4.0,-7.0,9.0,0.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
52,17,0,2020-03-14,1,10,Morocco,15.0,0.0,-11.0,3.0,-14.0,-9.0,5.0,2.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
53,28,0,2020-03-15,1,11,Morocco,16.0,0.0,-22.0,-8.0,-20.0,-19.0,-4.0,5.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
54,29,0,2020-03-16,1,1,Morocco,17.0,0.0,-29.0,-1.0,-25.0,-21.0,-16.0,6.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
55,38,1,2020-03-17,2,9,Morocco,18.0,0.0,-54.0,-18.0,-37.0,-35.0,-31.0,12.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
56,49,0,2020-03-18,2,11,Morocco,19.0,0.0,-62.0,-30.0,-47.0,-44.0,-40.0,16.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
57,63,0,2020-03-19,2,14,Morocco,20.0,0.0,-66.0,-36.0,-52.0,-49.0,-47.0,18.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
58,77,1,2020-03-20,3,14,Morocco,21.0,0.0,-65.0,-28.0,-54.0,-53.0,-49.0,18.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
59,96,0,2020-03-21,3,19,Morocco,22.0,0.0,-83.0,-64.0,-71.0,-72.0,-59.0,25.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
60,115,1,2020-03-22,4,19,Morocco,23.0,0.0,-85.0,-68.0,-73.0,-76.0,-57.0,23.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
61,143,0,2020-03-23,4,28,Morocco,24.0,1.0,-80.0,-57.0,-64.0,-71.0,-63.0,26.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
62,170,1,2020-03-24,5,27,Morocco,25.0,2.0,-81.0,-60.0,-64.0,-73.0,-65.0,27.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
63,225,1,2020-03-25,6,55,Morocco,26.0,3.0,-80.0,-57.0,-64.0,-72.0,-63.0,27.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
64,275,5,2020-03-26,11,50,Morocco,27.0,4.0,-79.0,-56.0,-64.0,-72.0,-64.0,27.0,36029138.0,6.8616267208270045,117921394402.361,10.386779339547058,2.9902141695292204,-34.06980168461865,36029138.0,6.8616267208270045,49.59615270871821,0.31676093780520775,2526689.0,20.84564098639781,113.87658,3.2384184646749534,76.453,1.6297340050779627,17869066.0,7.200121231856765,7.0129048211122,13.086081684780046
