,date,day,item_name,package_id_unique,min_package_id,max_package_id,campaign_unique,min_campaign,max_campaign,qty_min,qty_mean,qty_max,qty_stdev,qty_unique,qty_sum,unit_price_min,unit_price_mean,unit_price_max,unit_price_stdev,unit_price_unique,unit_price_sum,sale_amount_min,sale_amount_mean,sale_amount_max,sale_amount_stdev,sale_amount_unique,sale_amount_sum,metro_area,county_1,total_market_sales
353,2018-12-01,Sat,3 Musketeers,2,9000000795,9000000757,3,discount_type_8,discount_type_1,0.28,1.31133333333333,1.66,0.573894797062351,7,19.67,2.6,2.87266666666667,3.71,0.394144039418995,6,43.09,1.04,3.58666666666667,5.01,1.44424803304432,6,53.8,,,
354,2018-12-01,Sat,Air Heads,1,9000000758,9000000758,2,discount_type_2,discount_type_1,0.5,1.22142857142857,3.34,1.01083181211364,5,8.55,3.66,3.77,4.08,0.146515073172242,5,26.39,1.86,4.66857142857143,12.79,3.93829247505154,5,32.68,,,
355,2018-12-01,Sat,Milky Way,2,9000000794,9000000766,6,discount_type_205,discount_type_2,0.28,1.79459016393443,13.13,2.81133810001008,17,109.47,0.15,2.33770491803279,3.71,0.956049847798435,19,142.6,0.04,3.20754098360655,21.66,4.22008872566194,22,195.66,,,
356,2018-12-01,Sat,Nestle Butterfinger,1,9000000764,9000000764,3,discount_type_1,discount_type_2,0.48,1.42166666666667,1.68,0.43939696968652,4,17.06,3.45,3.58,4.33,0.252622607496205,4,42.96,2.08,4.99833333333333,5.8,1.39784791300012,4,59.98,,,
357,2018-12-01,Sat,Reeses Miniatures,2,9000000791,9000000787,4,discount_type_1,discount_type_2,0.28,1.00210526315789,1.66,0.640690417070768,5,19.04,3.34,3.54263157894737,3.71,0.138798098980855,5,67.31,0.94,3.52578947368421,5.74,2.2081221679907,6,66.99,,,
358,2018-12-01,Sat,Reeses Peanut Butter cup,2,9000000793,9000000761,7,discount_type_163,discount_type_2,0.28,1.54038461538462,13.12,2.45819198724466,8,40.05,0.14,1.48692307692308,1.91,0.673597917044102,10,38.66,0.04,2.50307692307692,18.37,3.49372554071526,8,65.08,,,
359,2018-12-01,Sat,Reeses pieces,1,9000000763,9000000763,1,discount_type_2,discount_type_2,1.64,1.64,1.64,,1,1.64,2.75,2.75,2.75,,1,2.75,4.51,4.51,4.51,,1,4.51,,,
360,2018-12-01,Sat,Skittles original,1,9000000760,9000000760,2,discount_type_8,discount_type_2,0.93,1.465,1.65,0.356697817954264,3,5.86,2.61,2.71,2.75,0.0673300329224145,3,10.84,2.43,3.9875,4.51,1.03834403418777,3,15.95,,,
361,2018-12-01,Sat,Snickers,2,9000000765,9000000792,5,discount_type_6,discount_type_2,0.28,0.2892,0.51,0.045999999999999,2,7.23,0.14,2.2088,3.71,1.60722929291374,7,55.22,0.04,0.6524,1.88,0.510728890900055,6,16.31,,,
362,2018-12-01,Sat,Starburst,1,9000000762,9000000762,3,discount_type_8,discount_type_1,0.5,1.262,1.67,0.553687637571943,4,6.31,2.54,2.878,3.1,0.247527776219158,4,14.39,1.55,3.634,5.0,1.66355943687023,4,18.17,,,
363,2018-12-02,Sun,100 Grand,2,9000000789,9000000759,3,discount_type_8,discount_type_2,0.28,0.76,1.67,0.654845189508347,4,7.6,0.14,2.229,3.71,1.5095727872481,5,22.29,0.04,1.919,4.51,1.92115966136197,5,19.19,,,
364,2018-12-02,Sun,3 Musketeers,2,9000000795,9000000757,5,discount_type_4,discount_type_2,0.28,2.46225806451613,13.07,3.1443480613925,13,76.33,1.49,2.04645161290323,3.71,0.681143882925855,12,63.44,1.04,4.25225806451613,21.65,4.90220542863272,14,131.82,,,
365,2018-12-02,Sun,Air Heads,1,9000000758,9000000758,2,discount_type_13,discount_type_13,0.47,3.49,6.51,3.48719562590534,2,13.96,2.81,3.39,3.97,0.669726312259965,2,13.56,1.87,10.08,18.29,9.48009142009366,2,40.32,,,
366,2018-12-02,Sun,Milky Way,1,9000000794,9000000794,4,discount_type_13,discount_type_1,0.28,0.28,0.28,0.0,1,6.72,0.14,2.17833333333333,3.71,1.75943584502352,4,52.28,0.04,0.610833333333333,1.04,0.493857193464095,3,14.66,,,
367,2018-12-02,Sun,Nestle Butterfinger,1,9000000764,9000000764,2,discount_type_1,discount_type_1,0.51,1.43666666666667,3.29,1.60503374834716,2,4.31,1.97,3.38333333333333,4.09,1.22398257068201,2,10.15,2.09,3.55333333333333,6.48,2.53456768174246,2,10.66,,,
368,2018-12-02,Sun,Reeses Miniatures,2,9000000787,9000000791,4,discount_type_15,discount_type_1,0.28,0.9496,6.51,1.72142015014735,5,23.74,0.14,2.7944,4.13,1.54439599844081,7,69.86,0.04,2.816,18.29,4.93889579427089,6,70.4,,,
369,2018-12-02,Sun,Reeses Peanut Butter cup,1,9000000793,9000000793,2,discount_type_2,discount_type_1,0.28,0.385,0.56,0.144913767461894,2,3.08,0.14,2.37375,3.71,1.84420278943814,3,18.99,0.04,1.055,2.08,0.944381884015753,3,8.44,,,
370,2018-12-02,Sun,Reeses pieces,1,9000000763,9000000763,1,discount_type_2,discount_type_2,1.66,1.66,1.66,,1,1.66,2.72,2.72,2.72,,1,2.72,4.52,4.52,4.52,,1,4.52,,,
371,2018-12-02,Sun,Skittles original,1,9000000760,9000000760,7,discount_type_12,discount_type_2,0.49,3.2134375,13.04,3.52047523310923,14,102.83,1.53,1.75875,2.23,0.199187867229944,14,56.28,1.08,5.32375,21.65,5.46287750596343,17,170.36,,,
372,2018-12-02,Sun,Snickers,2,9000000765,9000000792,2,discount_type_2,discount_type_1,0.28,0.300909090909091,0.51,0.0693476092528852,2,3.31,0.14,2.12181818181818,4.09,1.90061473308937,3,23.34,0.04,0.680909090909091,2.09,0.684404186799797,3,7.49,,,
373,2018-12-02,Sun,Starburst,1,9000000762,9000000762,3,discount_type_15,discount_type_15,1.64,1.646,1.67,0.0134164078650096,2,8.23,2.7,2.732,2.74,0.0178885438200569,2,13.66,4.49,4.494,4.51,0.0089442719103065,2,22.47,,,
374,2018-12-03,Mon,100 Grand,2,9000000759,9000000789,5,discount_type_8,discount_type_1,0.28,0.434444444444445,1.67,0.44949935840067,2,7.82,0.13,1.61555555555556,3.71,1.72160739605283,4,29.08,0.04,0.87,4.51,1.40506646273615,3,15.66,,,
375,2018-12-03,Mon,3 Musketeers,2,9000000795,9000000757,5,discount_type_1,discount_type_8,0.28,2.01703703703704,13.06,2.60346782759932,11,54.46,0.15,1.71851851851852,3.34,0.657048784652332,14,46.4,0.04,3.19518518518519,18.28,3.73872085321084,14,86.27,,,
376,2018-12-03,Mon,Air Heads,1,9000000758,9000000758,4,discount_type_13,discount_type_1,0.5,2.2475,3.3,1.18691376507069,4,17.98,1.31,3.10625,4.02,1.13477420661557,5,24.85,1.86,6.215,11.15,3.43756142802257,5,49.72,,,
377,2018-12-03,Mon,Milky Way,1,9000000794,9000000794,4,discount_type_206,discount_type_1,0.28,0.28,0.28,0.0,1,1.96,0.14,2.07714285714286,3.71,1.81210480092179,4,14.54,0.04,0.582857142857143,1.04,0.509434794182543,3,4.08,,,
378,2018-12-03,Mon,Nestle Butterfinger,1,9000000764,9000000764,2,discount_type_6,discount_type_1,0.47,1.49777777777778,3.28,1.15016061680291,5,13.48,1.31,3.42555555555555,4.13,1.20539527864422,5,30.83,1.94,4.00777777777778,6.76,2.112343353824,5,36.07,,,
379,2018-12-03,Mon,Reeses Miniatures,2,9000000791,9000000787,4,discount_type_15,discount_type_2,0.28,0.842105263157895,3.29,0.963538495727357,6,16.0,0.14,2.06684210526316,4.13,1.88513793374378,7,39.27,0.04,2.59157894736842,11.12,3.61398097387523,6,49.24,,,
380,2018-12-03,Mon,Reeses Peanut Butter cup,1,9000000793,9000000793,1,discount_type_4,discount_type_4,0.28,0.28,0.28,0.0,1,0.56,0.15,0.15,0.15,0.0,1,0.3,0.04,0.04,0.04,0.0,1,0.08,,,
381,2018-12-03,Mon,Reeses pieces,1,9000000763,9000000763,3,discount_type_8,discount_type_2,1.63,2.463,6.53,1.58529387391318,6,24.63,2.47,2.841,3.07,0.23392543921325,7,28.41,4.26,6.763,16.13,3.7054615846822,7,67.63,,,
382,2018-12-03,Mon,Skittles original,1,9000000760,9000000760,6,discount_type_15,discount_type_2,0.81,3.33933333333333,13.03,3.93249885857927,14,150.27,1.41,1.74666666666667,2.08,0.172244540750009,18,78.6,1.47,5.48511111111111,21.61,6.07010057660505,17,246.83,,,
383,2018-12-03,Mon,Snickers,1,9000000792,9000000792,1,discount_type_1,discount_type_1,0.28,0.28,0.28,0.0,1,1.12,3.71,3.71,3.71,0.0,1,14.84,1.04,1.04,1.04,0.0,1,4.16,,,
384,2018-12-03,Mon,Starburst,1,9000000762,9000000762,2,discount_type_2,discount_type_2,0.5,3.525,6.55,4.27799602617861,2,7.05,1.52,1.995,2.47,0.67175144212722,2,3.99,0.76,8.47,16.18,10.9035865658966,2,16.94,,,
385,2018-12-04,Tue,100 Grand,2,9000000759,9000000789,6,discount_type_4,discount_type_2,0.28,0.525294117647059,1.67,0.546204147355396,2,8.93,0.14,1.64588235294118,3.34,1.51668659758505,6,27.98,0.04,1.03,4.51,1.46965557189431,5,17.51,,,
386,2018-12-04,Tue,3 Musketeers,2,9000000795,9000000757,5,discount_type_4,discount_type_2,0.28,1.91352941176471,6.53,1.82733050231913,6,32.53,0.15,1.55,2.08,0.674898140462694,8,26.35,0.04,3.32470588235294,10.77,3.05432299709579,7,56.52,,,
387,2018-12-04,Tue,Air Heads,1,9000000758,9000000758,3,discount_type_6,discount_type_1,0.48,0.882222222222222,1.67,0.581007267118445,4,7.94,1.55,3.54666666666667,4.09,0.788527107967761,4,31.92,1.79,2.85444444444444,5.73,1.64923551313261,4,25.69,,,
388,2018-12-04,Tue,Nestle Butterfinger,1,9000000764,9000000764,2,discount_type_1,discount_type_1,0.48,0.49,0.5,0.0115470053837935,2,1.96,3.71,3.785,3.86,0.0866025403784318,2,15.14,1.85,1.855,1.86,0.00577350269183825,2,7.42,,,
389,2018-12-04,Tue,Reeses Miniatures,2,9000000791,9000000787,4,discount_type_4,discount_type_1,0.28,0.956428571428572,3.27,1.0701305364671,7,26.78,0.14,2.53035714285714,3.93,1.67497591390722,9,70.85,0.04,3.11035714285714,11.51,3.97865460429999,8,87.09,,,
390,2018-12-04,Tue,Reeses Peanut Butter cup,1,9000000793,9000000793,2,discount_type_1,discount_type_2,0.28,0.28,0.28,0.0,1,1.12,0.14,0.945,3.34,1.59667362559374,3,3.78,0.04,0.265,0.94,0.45,2,1.06,,,
391,2018-12-04,Tue,Reeses pieces,1,9000000763,9000000763,4,discount_type_5,discount_type_1,0.49,1.12333333333333,1.66,0.52588021449756,3,10.11,2.71,2.85222222222222,3.03,0.14847371634212,3,25.67,1.41,3.15,4.5,1.34972219363838,3,28.35,,,
392,2018-12-04,Tue,Skittles original,1,9000000760,9000000760,6,discount_type_13,discount_type_2,0.49,2.54038461538462,13.14,2.78028844657418,11,66.05,1.4,1.86461538461538,2.39,0.192649542314135,13,48.48,1.02,4.31769230769231,18.4,3.94980840820646,12,112.26,,,
393,2018-12-04,Tue,Snickers,2,9000000765,9000000792,4,discount_type_5,discount_type_2,0.28,0.323333333333333,0.93,0.167829278335655,2,4.85,0.14,2.26266666666667,3.73,1.55661935280396,5,33.94,0.04,0.796666666666667,3.47,0.851617508599008,4,11.95,,,
394,2018-12-04,Tue,Starburst,1,9000000762,9000000762,2,discount_type_1,discount_type_2,0.49,1.20375,1.67,0.510012254754726,3,9.63,2.69,2.83625,3.03,0.168263186704634,3,22.69,1.39,3.34875,4.49,1.2711461363667,3,26.79,,,
395,2018-12-05,Wed,100 Grand,2,9000000759,9000000789,4,discount_type_1,discount_type_2,0.28,0.47,3.3,0.672919796581717,4,9.4,0.13,2.687,3.71,1.33600386069407,6,53.74,0.04,1.263,8.38,1.75436928237682,6,25.26,,,
396,2018-12-05,Wed,3 Musketeers,2,9000000795,9000000757,6,discount_type_7,discount_type_2,0.28,2.10393939393939,13.03,2.44634157901388,11,69.43,1.48,1.92181818181818,3.34,0.409217657132597,14,63.42,0.92,3.58515151515152,19.41,3.54556159269244,17,118.31,,,
397,2018-12-05,Wed,Air Heads,1,9000000758,9000000758,2,discount_type_2,discount_type_1,0.51,1.50555555555556,3.27,0.831250730993831,5,13.55,1.06,3.54111111111111,4.13,0.958976595705604,5,31.87,1.73,5.20888888888889,12.75,3.40534669470101,6,46.88,,,
398,2018-12-05,Wed,Milky Way,1,9000000766,9000000766,1,discount_type_4,discount_type_4,1.67,1.67,1.67,0.0,1,3.34,1.04,1.04,1.04,0.0,1,2.08,1.74,1.74,1.74,0.0,1,3.48,,,
399,2018-12-05,Wed,Nestle Butterfinger,1,9000000764,9000000764,4,discount_type_8,discount_type_1,0.5,2.03,3.29,1.2717311036536,3,14.21,2.87,3.45142857142857,4.14,0.581647905278001,4,24.16,2.07,6.37142857142857,9.44,3.30239523463111,4,44.6,,,
400,2018-12-05,Wed,Reeses Miniatures,2,9000000787,9000000791,4,discount_type_1,discount_type_2,0.28,0.756842105263157,3.3,1.13139566039069,2,14.38,0.14,1.63315789473684,3.71,1.62913082699395,6,31.03,0.04,1.82578947368421,9.47,3.42789588165081,5,34.69,,,
401,2018-12-05,Wed,Reeses Peanut Butter cup,1,9000000793,9000000793,3,discount_type_7,discount_type_1,0.28,0.28,0.28,0.0,1,3.36,0.13,1.83416666666667,3.71,1.77130900919648,4,22.01,0.04,0.515,1.04,0.49749371855331,3,6.18,,,
402,2018-12-05,Wed,Skittles original,1,9000000760,9000000760,7,discount_type_205,discount_type_2,0.48,2.91666666666667,13.09,3.85555702849796,15,105.0,1.4,1.82583333333333,2.19,0.209316916250389,18,65.73,0.92,4.69888888888889,19.4,5.40860044097905,20,169.16,,,
403,2018-12-05,Wed,Snickers,2,9000000765,9000000792,4,discount_type_4,discount_type_2,0.28,0.683076923076923,3.32,0.988440263165233,3,17.76,0.14,2.81538461538462,3.72,1.1796922675655,5,73.2,0.04,1.99269230769231,9.53,2.89571760735374,5,51.81,,,
404,2018-12-05,Wed,Starburst,1,9000000762,9000000762,1,discount_type_2,discount_type_2,0.95,0.95,0.95,,1,0.95,2.77,2.77,2.77,,1,2.77,2.63,2.63,2.63,,1,2.63,,,
405,2018-12-06,Thu,100 Grand,2,9000000759,9000000789,5,discount_type_23,discount_type_1,0.28,0.7132,1.67,0.615472176462917,4,17.83,0.14,1.8204,3.71,1.52993594637161,7,45.51,0.04,1.7772,5.01,2.03607367253742,7,44.43,,,
406,2018-12-06,Thu,3 Musketeers,1,9000000757,9000000757,5,discount_type_1,discount_type_2,0.81,2.67458333333333,6.53,1.89051632967124,8,64.19,1.45,1.68666666666667,1.91,0.171709225060899,9,40.48,1.55,4.28458333333333,9.73,2.64605856053813,11,102.83,,,
407,2018-12-06,Thu,Air Heads,1,9000000758,9000000758,4,discount_type_6,discount_type_1,0.5,2.36,6.55,2.29153223848149,4,14.16,1.32,3.35666666666667,4.13,1.04729492821586,4,20.14,2.06,5.955,10.86,3.51232544050234,4,35.73,,,
408,2018-12-06,Thu,Nestle Butterfinger,1,9000000764,9000000764,1,discount_type_1,discount_type_1,0.5,0.842857142857143,1.66,0.388832195414007,3,5.9,3.66,4.03714285714286,4.14,0.168692450504284,3,28.26,2.07,3.34571428571429,6.08,1.3378821216492,3,23.42,,,
409,2018-12-06,Thu,Reeses Miniatures,2,9000000787,9000000791,3,discount_type_8,discount_type_2,0.28,0.549473684210526,1.66,0.346802436301364,5,10.44,0.14,3.32473684210526,4.08,1.15899558249111,7,63.17,0.04,1.95684210526316,6.06,1.46035403862511,9,37.18,,,
410,2018-12-06,Thu,Reeses Peanut Butter cup,1,9000000793,9000000793,2,discount_type_1,discount_type_1,0.28,0.28,0.28,0.0,1,2.8,0.14,0.786,3.34,1.34608238149742,3,7.86,0.04,0.22,0.94,0.379473319220206,2,2.2,,,
411,2018-12-06,Thu,Skittles original,1,9000000760,9000000760,5,discount_type_23,discount_type_2,0.5,2.36333333333333,6.53,1.57748436143409,15,99.26,1.45,1.78571428571429,2.19,0.20701293534631,19,75.0,1.04,3.98833333333333,9.73,2.19660149551104,20,167.51,,,
412,2018-12-06,Thu,Snickers,2,9000000765,9000000792,5,discount_type_8,discount_type_1,0.28,0.348709677419355,1.67,0.256420773150745,4,10.81,0.13,1.56032258064516,4.14,1.81273914996241,7,48.37,0.04,0.697096774193548,6.06,1.21574721481177,5,21.61,,,
413,2018-12-06,Thu,Starburst,1,9000000762,9000000762,1,discount_type_1,discount_type_1,1.67,1.67,1.67,0.0,1,6.68,3.0,3.0,3.0,0.0,1,12.0,5.01,5.01,5.01,0.0,1,20.04,,,
414,2018-12-07,Fri,100 Grand,2,9000000789,9000000759,7,discount_type_7,discount_type_8,0.28,1.47576923076923,6.54,1.60259832291669,7,38.37,0.15,2.43153846153846,4.09,0.920168212046873,11,63.22,0.04,3.70807692307692,16.15,3.98382330856254,12,96.41,,,
415,2018-12-07,Fri,3 Musketeers,2,9000000795,9000000757,4,discount_type_4,discount_type_8,0.28,2.40085714285714,13.14,3.24874670081409,11,84.03,0.14,1.91142857142857,3.71,0.958826313343384,13,66.9,0.04,3.84142857142857,19.45,4.66829490402271,15,134.45,,,
416,2018-12-07,Fri,Air Heads,1,9000000758,9000000758,6,discount_type_4,discount_type_1,0.48,1.59466666666667,6.56,1.04978728003979,7,47.84,1.03,2.52333333333333,4.13,1.02950719155879,13,75.7,1.02,3.81933333333333,20.07,3.36856966815226,12,114.58,,,
417,2018-12-07,Fri,Almond Joy,1,9000000790,9000000790,2,discount_type_4,discount_type_1,0.28,0.28,0.28,0.0,1,1.96,0.15,1.62285714285714,3.71,1.84111120690481,3,11.36,0.04,0.454285714285714,1.04,0.517779140266618,3,3.18,,,
418,2018-12-07,Fri,Hersheys Kisses,1,9000001249,9000001249,1,discount_type_1,discount_type_1,3.29,3.29,3.29,0.0,1,6.58,1.84,1.84,1.84,0.0,1,3.68,6.05,6.05,6.05,0.0,1,12.1,,,
419,2018-12-07,Fri,Hersheys Special Dark,1,9000001248,9000001248,1,discount_type_8,discount_type_8,1.67,1.67,1.67,0.0,1,3.34,3.43,3.43,3.43,0.0,1,6.86,5.73,5.73,5.73,0.0,1,11.46,,,
420,2018-12-07,Fri,Nestle Butterfinger,1,9000000764,9000000764,5,discount_type_1,discount_type_6,0.83,2.48705882352941,6.54,2.34229525440828,6,42.28,1.56,3.13058823529412,4.02,0.768460072061613,7,53.22,1.29,7.23941176470588,20.08,6.08178784424062,6,123.07,,,
421,2018-12-07,Fri,Reeses Miniatures,2,9000000787,9000000791,5,discount_type_2,discount_type_1,0.28,0.555161290322581,6.55,1.11868336588969,5,17.21,0.13,2.51,4.28,1.61777831196572,9,77.81,0.04,1.23322580645161,8.65,1.55980850768457,9,38.23,,,
422,2018-12-07,Fri,Reeses Peanut Butter cup,1,9000000793,9000000793,3,discount_type_4,discount_type_1,0.28,0.28,0.28,0.0,1,3.36,0.13,2.52,3.71,1.75775683497721,3,30.24,0.04,0.706666666666667,1.04,0.492365963917331,2,8.48,,,
423,2018-12-07,Fri,Reeses pieces,1,9000000763,9000000763,3,discount_type_13,discount_type_13,0.84,1.41714285714286,1.66,0.394491837081339,3,9.92,2.4,2.54571428571429,2.76,0.161023512036499,3,17.82,2.14,3.60285714285714,4.5,1.02602329872367,3,25.22,,,
424,2018-12-07,Fri,Reeses stuffed with pieces,1,A000005908,A000005908,1,discount_type_1,discount_type_1,0.83,0.83,0.83,0.0,1,1.66,3.01,3.01,3.01,0.0,1,6.02,2.5,2.5,2.5,0.0,1,5.0,,,
425,2018-12-07,Fri,Skittles original,1,9000000760,9000000760,8,discount_type_5,discount_type_1,0.5,2.74142857142857,13.08,2.69516794506406,12,95.95,1.12,1.79228571428571,3.08,0.410380639050585,18,62.73,1.04,4.41314285714286,21.58,4.02288656346671,17,154.46,,,
426,2018-12-07,Fri,Snickers,2,9000000765,9000000792,3,discount_type_2,discount_type_1,0.28,1.05222222222222,1.67,0.732594324605675,2,9.47,3.15,3.55888888888889,3.71,0.188443920334712,4,32.03,0.88,3.73777777777778,6.06,2.60088820298844,4,33.64,,,
427,2018-12-07,Fri,Sour Patch Tricksters,1,A000005907,A000005907,1,discount_type_1,discount_type_1,1.67,1.67,1.67,0.0,1,3.34,3.01,3.01,3.01,0.0,1,6.02,5.03,5.03,5.03,0.0,1,10.06,,,
428,2018-12-07,Fri,Starburst,1,9000000762,9000000762,2,discount_type_6,discount_type_2,0.83,1.334,1.67,0.46008694830434,2,6.67,1.56,2.136,2.52,0.525813655204957,2,10.68,1.29,3.042,4.21,1.59934986791509,2,15.21,,,
429,2018-12-07,Fri,Tootsie Pop,1,9000001247,9000001247,2,discount_type_8,discount_type_1,0.83,1.92333333333333,3.27,1.10870495023097,3,11.54,2.54,2.8,3.01,0.213728800118291,3,16.8,2.5,5.35333333333333,9.32,3.16957200054939,3,32.12,,,
430,2018-12-08,Sat,100 Grand,2,9000000759,9000000789,6,discount_type_13,discount_type_1,0.28,0.418409090909091,1.67,0.406802295743781,4,18.41,3.34,3.55886363636364,4.07,0.212254957584051,5,156.59,0.94,1.52477272727273,6.76,1.57605260305962,6,67.09,,,
431,2018-12-08,Sat,3 Musketeers,2,9000000795,9000000757,7,discount_type_15,discount_type_1,0.28,1.98736842105263,13.02,2.30986898694322,20,113.28,0.14,2.18298245614035,3.71,0.811532863766114,24,124.43,0.04,3.4019298245614,18.36,3.18502827897094,23,193.91,,,
432,2018-12-08,Sat,Air Heads,1,9000000758,9000000758,6,discount_type_8,discount_type_1,0.48,2.41835820895522,13.02,2.39367512353179,16,162.03,1.33,1.92328358208955,2.53,0.248494790261228,21,128.86,1.08,4.22970149253732,19.4,3.38784367378839,23,283.39,,,
433,2018-12-08,Sat,Almond Joy,1,9000000790,9000000790,4,discount_type_13,discount_type_1,0.28,0.297142857142857,0.56,0.0678232998312526,2,14.56,0.14,3.24591836734694,3.71,0.96267188588009,5,159.05,0.04,0.968775510204081,2.08,0.363384740169089,6,47.47,,,
434,2018-12-08,Sat,Hersheys Kisses,1,9000001249,9000001249,5,discount_type_8,discount_type_2,0.51,2.79961538461539,13.02,2.59393674675267,9,72.79,1.33,1.78769230769231,2.14,0.205257062091567,9,46.48,1.09,4.62269230769231,17.32,3.43466977474378,10,120.19,,,
435,2018-12-08,Sat,Hersheys Milk Chocolate,1,A000005914,A000005914,1,discount_type_1,discount_type_1,3.27,3.27,3.27,0.0,1,13.08,2.73,2.73,2.73,0.0,1,10.92,8.93,8.93,8.93,0.0,1,35.72,,,
436,2018-12-08,Sat,Hersheys Special Dark,1,9000001248,9000001248,2,discount_type_2,discount_type_1,0.48,1.84285714285714,3.26,1.31774482680504,4,38.7,3.3,3.71047619047619,4.33,0.423809818084439,5,77.92,1.88,6.38571428571429,11.12,4.25349805622216,5,134.1,,,
437,2018-12-08,Sat,Lifesavers big ring gummies,1,A000005909,A000005909,2,discount_type_2,discount_type_1,0.47,1.48434782608696,3.3,0.984926513580658,6,34.14,2.73,3.0,3.34,0.192873015219867,7,69.0,1.39,4.32347826086956,9.01,2.63706380916292,7,99.44,,,
438,2018-12-08,Sat,Milky Way Simply Caramel,1,A000005904,A000005904,2,discount_type_8,discount_type_1,0.47,1.91935483870968,3.27,1.09944511909075,6,59.5,2.24,2.93129032258065,3.34,0.311766386209116,8,90.87,1.57,5.33741935483871,9.0,2.7224326961279,7,165.46,,,
439,2018-12-08,Sat,Nestle Butterfinger,1,9000000764,9000000764,3,discount_type_13,discount_type_1,0.83,1.81266666666667,6.51,1.31875838505805,7,54.38,2.97,3.78266666666667,4.13,0.302449007766351,7,113.48,3.38,6.54233333333333,19.33,3.66410800485799,8,196.27,,,
440,2018-12-08,Sat,Peanut butter M&Ms,1,A000005905,A000005905,3,discount_type_8,discount_type_1,1.63,1.64111111111111,1.67,0.0176383420737658,3,14.77,2.58,2.79333333333333,2.86,0.105830052442572,3,25.14,4.26,4.58222222222222,4.66,0.13718398027631,3,41.24,,,
441,2018-12-08,Sat,Reeses Miniatures,2,9000000791,9000000787,4,discount_type_8,discount_type_1,0.28,1.51805555555556,3.28,1.14159242024825,9,54.65,3.15,3.76638888888889,4.37,0.376390016398463,9,135.59,0.94,5.50805555555556,11.15,3.77234358338568,11,198.29,,,
442,2018-12-08,Sat,Reeses Peanut Butter cup,1,9000000793,9000000793,1,discount_type_1,discount_type_1,0.28,0.28,0.28,0.0,1,3.64,3.71,3.71,3.71,0.0,1,48.23,1.04,1.04,1.04,2.69955881630086e-08,1,13.52,,,
443,2018-12-08,Sat,Reeses pieces,1,9000000763,9000000763,1,discount_type_1,discount_type_1,3.26,3.26,3.26,0.0,1,13.04,3.3,3.3,3.3,0.0,1,13.2,10.76,10.76,10.76,0.0,1,43.04,,,
444,2018-12-08,Sat,Reeses stuffed with pieces,1,A000005908,A000005908,1,discount_type_1,discount_type_1,1.63,1.63,1.63,0.0,1,3.26,3.07,3.07,3.07,0.0,1,6.14,5.0,5.0,5.0,0.0,1,10.0,,,
445,2018-12-08,Sat,Skittles original,1,9000000760,9000000760,1,discount_type_1,discount_type_1,0.82,0.895,1.12,0.15,2,3.58,3.06,3.065,3.08,0.0100000000000476,2,12.26,2.51,2.745,3.45,0.469999999999998,2,10.98,,,
446,2018-12-08,Sat,Skittles wildberry,1,9000001250,9000001250,2,discount_type_2,discount_type_1,0.48,1.42615384615385,3.26,1.31238674725059,3,18.54,3.3,3.93846153846154,4.33,0.475619703717263,4,51.2,2.05,5.04461538461538,10.76,4.11419010941525,4,65.58,,,
447,2018-12-08,Sat,Snickers,1,9000000765,9000000765,3,discount_type_13,discount_type_1,0.83,1.97090909090909,6.51,1.4959434325023,4,43.36,2.97,3.83681818181818,4.14,0.349358410090969,6,84.41,3.43,7.145,19.33,4.08493719716251,6,157.19,,,
448,2018-12-08,Sat,Snickers Crisper,1,A000005912,A000005912,5,discount_type_96,discount_type_1,0.48,1.66823529411765,3.29,0.714074884852052,5,28.36,1.46,1.80058823529412,2.13,0.159588164827287,7,30.61,1.02,2.90470588235294,4.8,0.958130455933969,8,49.38,,,
449,2018-12-08,Sat,Sour Patch Tricksters,1,A000005907,A000005907,3,discount_type_6,discount_type_1,1.63,2.50133333333333,3.27,0.840916733322007,4,37.52,1.86,2.58333333333333,2.86,0.362248270560136,5,38.75,3.25,6.346,9.0,2.02866528957906,5,95.19,,,
450,2018-12-08,Sat,Starburst,1,9000000762,9000000762,2,discount_type_8,discount_type_1,0.47,2.21458333333333,6.51,1.91975084245364,6,53.15,2.24,2.87625,3.31,0.324570786812644,6,69.03,1.56,5.8325,14.58,4.25800856698548,7,139.98,,,
451,2018-12-08,Sat,Tootsie Pop,1,9000001247,9000001247,1,discount_type_1,discount_type_1,1.63,1.63,1.63,0.0,1,4.89,2.86,2.86,2.86,0.0,1,8.58,4.66,4.66,4.66,6.88255154120476e-08,1,13.98,,,
452,2018-12-09,Sun,100 Grand,1,9000000789,9000000789,4,discount_type_1,discount_type_8,0.28,0.28,0.28,0.0,1,8.68,0.14,2.9983870967742,3.71,0.771699841364042,4,92.95,0.04,0.838709677419355,1.04,0.215897227641362,4,26.0,,,
453,2018-12-09,Sun,3 Musketeers,2,9000000795,9000000757,3,discount_type_8,discount_type_1,0.28,0.579142857142857,1.67,0.554603045263119,5,20.27,1.64,2.86114285714286,3.71,0.591706263716218,8,100.14,0.88,1.36971428571429,3.46,0.891665611664601,9,47.94,,,
454,2018-12-09,Sun,Air Heads,1,9000000758,9000000758,5,discount_type_13,discount_type_2,0.48,2.213,13.02,3.00165936564568,9,44.26,1.41,1.9625,2.39,0.326591246216528,11,39.25,1.02,3.649,18.36,4.20658869168981,11,72.98,,,
